===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MacdCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1477,,1477,2020-11-11 00:00:00,164.28182595369893,165.20782686171904,162.6289474542649,164.2419891357422,1570200.0,,MacdCross,1477,737740.0,Broker,1477,28675.34113833364,28675.34113833364,BuySell,1477,,,Trades - Net Profit/Loss,1477,,
1478,,1478,2020-11-12 00:00:00,163.4553944816218,165.88492392057753,163.08697226781612,164.48097229003906,1182800.0,,MacdCross,1478,737741.0,Broker,1478,28675.34113833364,28675.34113833364,BuySell,1478,,,Trades - Net Profit/Loss,1478,,
1479,,1479,2020-11-13 00:00:00,164.74980184836835,166.31305502851808,163.8038673837784,165.06842041015625,1666600.0,,MacdCross,1479,737742.0,Broker,1479,28675.34113833364,28675.34113833364,BuySell,1479,,,Trades - Net Profit/Loss,1479,,
1480,,1480,2020-11-16 00:00:00,165.6559021379041,167.79668302793598,163.89351026773866,164.58053588867188,1548000.0,,MacdCross,1480,737745.0,Broker,1480,28675.34113833364,28675.34113833364,BuySell,1480,,,Trades - Net Profit/Loss,1480,,
1481,,1481,2020-11-17 00:00:00,163.78397240902865,165.39701409372373,163.3657769794149,164.7199249267578,1214300.0,,MacdCross,1481,737746.0,Broker,1481,28675.34113833364,28675.34113833364,BuySell,1481,,,Trades - Net Profit/Loss,1481,,
1482,,1482,2020-11-18 00:00:00,164.3913562571009,165.61607254035658,162.7185593299249,162.7982177734375,1457800.0,,MacdCross,1482,737747.0,Broker,1482,28675.34113833364,28675.34113833364,BuySell,1482,,,Trades - Net Profit/Loss,1482,,
1483,,1483,2020-11-19 00:00:00,163.36580020575323,166.22347697771454,162.8380610481564,165.59617614746094,1329000.0,,MacdCross,1483,737748.0,Broker,1483,28675.34113833364,28675.34113833364,BuySell,1483,,,Trades - Net Profit/Loss,1483,,
1484,,1484,2020-11-20 00:00:00,166.14380409509047,167.43822727358872,165.42689326371593,165.48663330078125,1217600.0,,MacdCross,1484,737749.0,Broker,1484,28675.34113833364,28675.34113833364,BuySell,1484,,,Trades - Net Profit/Loss,1484,,
1485,,1485,2020-11-23 00:00:00,165.43685711613045,166.4923202244823,161.44407401270644,163.63462829589844,1493100.0,,MacdCross,1485,737752.0,Broker,1485,28675.34113833364,28675.34113833364,BuySell,1485,,,Trades - Net Profit/Loss,1485,,
1486,,1486,2020-11-24 00:00:00,163.6844069645158,165.53642410661334,159.7812341561448,160.3686981201172,2425500.0,,MacdCross,1486,737753.0,Broker,1486,28675.34113833364,28675.34113833364,BuySell,1486,,,Trades - Net Profit/Loss,1486,,
1487,,1487,2020-11-25 00:00:00,161.29471855787241,161.9817442054731,158.56647360521964,159.50244140625,1981800.0,,MacdCross,1487,737754.0,Broker,1487,28675.34113833364,28675.34113833364,BuySell,1487,,,Trades - Net Profit/Loss,1487,,
1488,,1488,2020-11-27 00:00:00,160.92628184802123,161.49384255884883,159.60198871605138,160.7769317626953,853300.0,,MacdCross,1488,737756.0,Broker,1488,28675.34113833364,28675.34113833364,BuySell,1488,,,Trades - Net Profit/Loss,1488,,
1489,,1489,2020-11-30 00:00:00,161.7826125700852,161.7826125700852,158.9647574380977,159.69163513183594,4533900.0,,MacdCross,1489,737759.0,Broker,1489,28675.34113833364,28675.34113833364,BuySell,1489,,,Trades - Net Profit/Loss,1489,,
1490,,1490,2020-12-01 00:00:00,160.94620113112336,161.78259200007935,159.3032894104388,160.6674041748047,1964400.0,,MacdCross,1490,737760.0,Broker,1490,28675.34113833364,28675.34113833364,BuySell,1490,,,Trades - Net Profit/Loss,1490,,
1491,,1491,2020-12-02 00:00:00,160.3089499255396,161.1453408004995,157.79976210736513,158.2677459716797,1529400.0,,MacdCross,1491,737761.0,Broker,1491,28675.34113833364,28675.34113833364,BuySell,1491,,,Trades - Net Profit/Loss,1491,,
1492,,1492,2020-12-03 00:00:00,157.89934152480046,158.40714702285092,155.76852748401774,156.3958282470703,2308200.0,,MacdCross,1492,737762.0,Broker,1492,28675.34113833364,28675.34113833364,BuySell,1492,,,Trades - Net Profit/Loss,1492,,
1493,,1493,2020-12-04 00:00:00,156.48543126587168,157.5408790339561,155.9875773984134,157.27203369140625,1497100.0,,MacdCross,1493,737763.0,Broker,1493,28675.34113833364,28675.34113833364,BuySell,1493,,,Trades - Net Profit/Loss,1493,,
1494,,1494,2020-12-07 00:00:00,156.88373330205633,158.51669364000924,156.88373330205633,157.76991271972656,1407100.0,,MacdCross,1494,737766.0,Broker,1494,28675.34113833364,28675.34113833364,BuySell,1494,,,Trades - Net Profit/Loss,1494,,
1495,,1495,2020-12-08 00:00:00,156.196675828105,158.8153921721714,155.79839879025772,158.30758666992188,1593900.0,,MacdCross,1495,737767.0,Broker,1495,28675.34113833364,28675.34113833364,BuySell,1495,,,Trades - Net Profit/Loss,1495,,
1496,,1496,2020-12-09 00:00:00,159.00457021153665,159.48250566894717,156.98328473030887,158.01881408691406,1510400.0,,MacdCross,1496,737768.0,Broker,1496,28675.34113833364,28675.34113833364,BuySell,1496,,,Trades - Net Profit/Loss,1496,,
1497,,1497,2020-12-10 00:00:00,158.76560791316047,159.78123413762412,157.21230615415462,157.44131469726562,1847000.0,,MacdCross,1497,737769.0,Broker,1497,28675.34113833364,28675.34113833364,BuySell,1497,,,Trades - Net Profit/Loss,1497,,
1498,,1498,2020-12-11 00:00:00,156.87376347366026,158.93487067375276,156.4854380479446,158.8452606201172,1264000.0,,MacdCross,1498,737770.0,Broker,1498,28675.34113833364,28675.34113833364,BuySell,1498,,,Trades - Net Profit/Loss,1498,,
1499,,1499,2020-12-14 00:00:00,159.41282994631197,162.1709297011872,158.40715531249847,158.81539916992188,1612900.0,,MacdCross,1499,737773.0,Broker,1499,28675.34113833364,28675.34113833364,BuySell,1499,,,Trades - Net Profit/Loss,1499,,
1500,,1500,2020-12-15 00:00:00,159.60200135586783,161.41419689891163,157.6802925371084,161.2648468017578,1813100.0,,MacdCross,1500,737774.0,Broker,1500,28675.34113833364,28675.34113833364,BuySell,1500,,,Trades - Net Profit/Loss,1500,,
1501,,1501,2020-12-16 00:00:00,161.66310944882377,162.628947173131,159.8509140672842,159.93057250976562,1440900.0,,MacdCross,1501,737775.0,Broker,1501,1366.490761933157,28382.67330457962,BuySell,1501,157.45315035627493,,Trades - Net Profit/Loss,1501,,
1502,,1502,2020-12-17 00:00:00,161.19512710233283,163.26620104633204,160.54792314189945,162.00164794921875,1486800.0,,MacdCross,1502,737776.0,Broker,1502,1366.490761933157,28732.528565233057,BuySell,1502,,,Trades - Net Profit/Loss,1502,,
1503,,1503,2020-12-18 00:00:00,161.9518687496998,163.8337558974126,160.35874537429538,162.92767333984375,3566400.0,,MacdCross,1503,737777.0,Broker,1503,1366.490761933157,28888.956886595584,BuySell,1503,,,Trades - Net Profit/Loss,1503,,
1504,,1504,2020-12-21 00:00:00,160.05008127780232,160.86655379387895,157.6205517536061,160.14964294433594,1463800.0,,MacdCross,1504,737780.0,Broker,1504,1366.490761933157,28419.679655255237,BuySell,1504,,,Trades - Net Profit/Loss,1504,,
1505,,1505,2020-12-22 00:00:00,159.84096808771523,161.68303355088557,158.9547887746856,161.13539123535156,1209200.0,,MacdCross,1505,737781.0,Broker,1505,1366.490761933157,28586.19663417466,BuySell,1505,,,Trades - Net Profit/Loss,1505,,
1506,,1506,2020-12-23 00:00:00,161.3046603022357,162.28044967216368,159.1539278518151,159.1638946533203,1164600.0,,MacdCross,1506,737782.0,Broker,1506,1366.490761933157,28253.162676335814,BuySell,1506,,,Trades - Net Profit/Loss,1506,,
1507,,1507,2020-12-24 00:00:00,159.23358212568277,161.17520920646052,159.16389048344692,160.0301513671875,417400.0,,MacdCross,1507,737783.0,Broker,1507,1366.490761933157,28399.494607394212,BuySell,1507,,,Trades - Net Profit/Loss,1507,,
1508,,1508,2020-12-28 00:00:00,160.74707376856188,162.1311070381796,159.62191906396984,161.6929931640625,1522400.0,,MacdCross,1508,737787.0,Broker,1508,1366.490761933157,28680.3892282221,BuySell,1508,,,Trades - Net Profit/Loss,1508,,
1509,,1509,2020-12-29 00:00:00,162.50947082670723,164.39135789269477,161.70293477560278,162.4198455810547,1188400.0,,MacdCross,1509,737788.0,Broker,1509,1366.490761933157,28803.172366373034,BuySell,1509,,,Trades - Net Profit/Loss,1509,,
1510,,1510,2020-12-30 00:00:00,162.80816330021509,164.09263476309886,162.4596747153204,163.56491088867188,1009000.0,,MacdCross,1510,737789.0,Broker,1510,1366.490761933157,28996.601883246352,BuySell,1510,,,Trades - Net Profit/Loss,1510,,
1511,,1511,2020-12-31 00:00:00,163.79394969191077,164.96887772214626,162.52939640369206,164.78965759277344,1292600.0,,MacdCross,1511,737790.0,Broker,1511,1366.490761933157,29203.49153547024,BuySell,1511,,,Trades - Net Profit/Loss,1511,,
1512,,1512,2021-01-04 00:00:00,165.28750752959087,165.52648288958184,160.03017115616157,162.88784790039062,1805900.0,,MacdCross,1512,737794.0,Broker,1512,1366.490761933157,28882.229396502713,BuySell,1512,,,Trades - Net Profit/Loss,1512,,
1513,,1513,2021-01-05 00:00:00,162.4497289988621,164.58054318158705,161.80252497627538,164.02294921875,1358600.0,,MacdCross,1513,737795.0,Broker,1513,1366.490761933157,29073.97575206161,BuySell,1513,,,Trades - Net Profit/Loss,1513,,
1514,,1514,2021-01-06 00:00:00,162.2207163249142,167.18930381978336,161.97178936973972,166.43255615234375,2139800.0,,MacdCross,1514,737796.0,Broker,1514,1366.490761933157,29481.017256086867,BuySell,1514,,,Trades - Net Profit/Loss,1514,,
1515,,1515,2021-01-07 00:00:00,166.73126859775562,168.07548020931776,165.98448774539784,166.283203125,1710700.0,,MacdCross,1515,737797.0,Broker,1515,1366.490761933157,29455.78787944739,BuySell,1515,,,Trades - Net Profit/Loss,1515,,
1516,,1516,2021-01-08 00:00:00,166.68148375268208,169.15085009674385,165.97453970549574,167.38844299316406,1475900.0,,MacdCross,1516,737798.0,Broker,1516,1366.490761933157,29642.489906227842,BuySell,1516,,,Trades - Net Profit/Loss,1516,,
1517,,1517,2021-01-11 00:00:00,167.17932334849002,169.75821794013967,166.86070477243217,168.66293334960938,1117000.0,,MacdCross,1517,737801.0,Broker,1517,1366.490761933157,29857.78247711179,BuySell,1517,,,Trades - Net Profit/Loss,1517,,
1518,,1518,2021-01-12 00:00:00,168.29452876444873,169.02139117044067,163.55495013369278,165.40696716308594,1304200.0,,MacdCross,1518,737802.0,Broker,1518,1366.490761933157,29307.770209492162,BuySell,1518,,,Trades - Net Profit/Loss,1518,,
1519,,1519,2021-01-13 00:00:00,164.39137164710158,165.33729106326547,160.94621581080088,161.2548828125,2603100.0,,MacdCross,1519,737803.0,Broker,1519,1366.490761933157,28606.381682035688,BuySell,1519,,,Trades - Net Profit/Loss,1519,,
1520,,1520,2021-01-14 00:00:00,161.86225788897076,162.6787455795276,160.20937929098645,160.26913452148438,2213900.0,,MacdCross,1520,737804.0,Broker,1520,1366.490761933157,28439.864703116265,BuySell,1520,,,Trades - Net Profit/Loss,1520,,
1521,,1521,2021-01-15 00:00:00,160.7370997575044,161.40423734072235,158.93487110523137,160.86654663085938,2516500.0,,MacdCross,1521,737805.0,Broker,1521,1366.490761933157,28540.782209674162,BuySell,1521,,,Trades - Net Profit/Loss,1521,,
1522,,1522,2021-01-19 00:00:00,161.92363028985508,163.49928860138206,160.80671410622753,162.1230926513672,1464200.0,,MacdCross,1522,737809.0,Broker,1522,1366.490761933157,28753.0435436427,BuySell,1522,,,Trades - Net Profit/Loss,1522,,
1523,,1523,2021-01-20 00:00:00,162.1131153694893,163.74860635283616,161.3851264215618,162.91091918945312,1618000.0,,MacdCross,1523,737810.0,Broker,1523,1366.490761933157,28886.12670110824,BuySell,1523,,,Trades - Net Profit/Loss,1523,,
1524,,1524,2021-01-21 00:00:00,162.02336911011392,165.29435113083062,162.02336911011392,164.00790405273438,2440200.0,,MacdCross,1524,737811.0,Broker,1524,1366.490761933157,29071.434255804303,BuySell,1524,,,Trades - Net Profit/Loss,1524,,
1525,,1525,2021-01-22 00:00:00,164.19736002283273,164.7458510793214,162.19289112567412,162.88099670410156,1079100.0,,MacdCross,1525,737812.0,Broker,1525,1366.490761933157,28881.072062000145,BuySell,1525,,,Trades - Net Profit/Loss,1525,,
1526,,1526,2021-01-25 00:00:00,162.11311652654993,162.74138951199254,159.98896707431436,160.89646911621094,1443800.0,,MacdCross,1526,737815.0,Broker,1526,1366.490761933157,28545.83684878225,BuySell,1526,,,Trades - Net Profit/Loss,1526,,
1527,,1527,2021-01-26 00:00:00,160.90644120917898,161.19563727909576,158.1241026351193,159.2709503173828,1982000.0,,MacdCross,1527,737816.0,Broker,1527,1366.490761933157,28271.246994531826,BuySell,1527,,,Trades - Net Profit/Loss,1527,,
1528,,1528,2021-01-27 00:00:00,157.5556794403208,157.84487551375068,152.1306319625558,152.72897338867188,2235600.0,,MacdCross,1528,737817.0,Broker,1528,1366.490761933157,27166.147199525185,BuySell,1528,,,Trades - Net Profit/Loss,1528,,
1529,,1529,2021-01-28 00:00:00,153.8758203726659,160.20835459992355,153.82595478317663,156.0996856689453,1859300.0,,MacdCross,1529,737818.0,Broker,1529,27359.877685084317,27359.877685084317,BuySell,1529,,162.61147991892238,Trades - Net Profit/Loss,1529,,-1315.463453249323
1530,,1530,2021-01-29 00:00:00,155.22210348808665,156.13958774822217,151.88132195275222,153.82595825195312,1977200.0,,MacdCross,1530,737819.0,Broker,1530,27359.877685084317,27359.877685084317,BuySell,1530,,,Trades - Net Profit/Loss,1530,,
1531,,1531,2021-02-01 00:00:00,155.77058866672928,156.60827577676474,153.8259524409894,155.1522979736328,1885700.0,,MacdCross,1531,737822.0,Broker,1531,27359.877685084317,27359.877685084317,BuySell,1531,,,Trades - Net Profit/Loss,1531,,
1532,,1532,2021-02-02 00:00:00,157.1168849657023,159.2510013187157,156.83765592638028,156.9573211669922,1583000.0,,MacdCross,1532,737823.0,Broker,1532,27359.877685084317,27359.877685084317,BuySell,1532,,,Trades - Net Profit/Loss,1532,,
1533,,1533,2021-02-03 00:00:00,156.88753458692392,157.85485405719956,154.66365390132395,154.8032684326172,1726000.0,,MacdCross,1533,737824.0,Broker,1533,27359.877685084317,27359.877685084317,BuySell,1533,,,Trades - Net Profit/Loss,1533,,
1534,,1534,2021-02-04 00:00:00,154.92293838153103,156.82767609695708,154.15505090313277,156.6980438232422,1888000.0,,MacdCross,1534,737825.0,Broker,1534,27359.877685084317,27359.877685084317,BuySell,1534,,,Trades - Net Profit/Loss,1534,,
1535,,1535,2021-02-05 00:00:00,157.4559543349805,159.81943425383892,157.16675825039445,158.84213256835938,1377800.0,,MacdCross,1535,737826.0,Broker,1535,27359.877685084317,27359.877685084317,BuySell,1535,,,Trades - Net Profit/Loss,1535,,
1536,,1536,2021-02-08 00:00:00,159.95905367360976,161.44496313573117,158.06428286792374,159.58010864257812,1625100.0,,MacdCross,1536,737829.0,Broker,1536,27359.877685084317,27359.877685084317,BuySell,1536,,,Trades - Net Profit/Loss,1536,,
1537,,1537,2021-02-09 00:00:00,159.37067571980424,161.34522838760293,158.572871897238,159.390625,1852700.0,,MacdCross,1537,737830.0,Broker,1537,27359.877685084317,27359.877685084317,BuySell,1537,,,Trades - Net Profit/Loss,1537,,
1538,,1538,2021-02-10 00:00:00,160.80670922192525,162.28263630786674,159.7296764132086,160.17843627929688,1746000.0,,MacdCross,1538,737831.0,Broker,1538,1137.0725452578372,27257.425001182724,BuySell,1538,157.33373126701048,,Trades - Net Profit/Loss,1538,,
1539,,1539,2021-02-11 00:00:00,160.706981471653,164.27714163127024,159.9590432732739,163.98794555664062,1860300.0,,MacdCross,1539,737832.0,Broker,1539,1137.0725452578372,27878.642983576,BuySell,1539,,,Trades - Net Profit/Loss,1539,,
1540,,1540,2021-02-12 00:00:00,163.1602399943608,167.28885860857534,163.1602399943608,166.25172424316406,2188700.0,,MacdCross,1540,737833.0,Broker,1540,1137.0725452578372,28247.798149200782,BuySell,1540,,,Trades - Net Profit/Loss,1540,,
1541,,1541,2021-02-16 00:00:00,167.5182180574089,169.42297111192534,163.18018535465433,165.86279296875,2609700.0,,MacdCross,1541,737837.0,Broker,1541,1137.0725452578372,28184.374993095593,BuySell,1541,,,Trades - Net Profit/Loss,1541,,
1542,,1542,2021-02-17 00:00:00,165.36414960020176,169.38306946266002,164.54639656772093,168.4356689453125,1561800.0,,MacdCross,1542,737838.0,Broker,1542,1137.0725452578372,28603.93475965501,BuySell,1542,,,Trades - Net Profit/Loss,1542,,
1543,,1543,2021-02-18 00:00:00,167.24896601599602,169.6024789017944,165.264431117815,167.48829650878906,1954100.0,,MacdCross,1543,737839.0,Broker,1543,1137.0725452578372,28449.44641201081,BuySell,1543,,,Trades - Net Profit/Loss,1543,,
1544,,1544,2021-02-19 00:00:00,167.41849241058807,167.56807396461372,158.97177574486122,159.56015014648438,3793100.0,,MacdCross,1544,737840.0,Broker,1544,1137.0725452578372,27156.60086977771,BuySell,1544,,,Trades - Net Profit/Loss,1544,,
1545,,1545,2021-02-22 00:00:00,158.5628965822638,160.56736545722194,157.8249254219941,159.71971130371094,2908200.0,,MacdCross,1545,737843.0,Broker,1545,1137.0725452578372,27182.620562327123,BuySell,1545,,,Trades - Net Profit/Loss,1545,,
1546,,1546,2021-02-23 00:00:00,159.92912080355146,161.3551974929647,158.80223764217737,159.0814666748047,1811000.0,,MacdCross,1546,737844.0,Broker,1546,1137.0725452578372,27078.541792129472,BuySell,1546,,,Trades - Net Profit/Loss,1546,,
1547,,1547,2021-02-24 00:00:00,160.7468788191263,161.1657223810417,158.40333306179343,158.61276245117188,2495900.0,,MacdCross,1547,737845.0,Broker,1547,1137.0725452578372,27002.110033877554,BuySell,1547,,,Trades - Net Profit/Loss,1547,,
1548,,1548,2021-02-25 00:00:00,158.06428652433777,159.01167194909613,155.32184622186503,156.04983520507812,2059900.0,,MacdCross,1548,737846.0,Broker,1548,1137.0725452578372,26584.17261020254,BuySell,1548,,,Trades - Net Profit/Loss,1548,,
1549,,1549,2021-02-26 00:00:00,156.70801845675206,157.0271460745753,154.52403637490644,154.81324768066406,2561500.0,,MacdCross,1549,737847.0,Broker,1549,26691.502778442744,26691.502778442744,BuySell,1549,,159.38255326569393,Trades - Net Profit/Loss,1549,,-668.3749066415727
1550,,1550,2021-03-01 00:00:00,155.68084196216859,159.51028184864063,155.50132888354318,157.25650024414062,1680100.0,,MacdCross,1550,737850.0,Broker,1550,26691.502778442744,26691.502778442744,BuySell,1550,,,Trades - Net Profit/Loss,1550,,
1551,,1551,2021-03-02 00:00:00,157.95456815832975,159.11138284496798,155.10242999884085,156.61825561523438,2039500.0,,MacdCross,1551,737851.0,Broker,1551,26691.502778442744,26691.502778442744,BuySell,1551,,,Trades - Net Profit/Loss,1551,,
1552,,1552,2021-03-03 00:00:00,154.9229531144618,155.38168006540013,148.77988313676266,148.90953063964844,3392700.0,,MacdCross,1552,737852.0,Broker,1552,26691.502778442744,26691.502778442744,BuySell,1552,,,Trades - Net Profit/Loss,1552,,
1553,,1553,2021-03-04 00:00:00,148.2014688655181,148.59039613935684,141.82903570687307,143.60414123535156,6115200.0,,MacdCross,1553,737853.0,Broker,1553,26691.502778442744,26691.502778442744,BuySell,1553,,,Trades - Net Profit/Loss,1553,,
1554,,1554,2021-03-05 00:00:00,144.85069989538385,145.638521447253,141.02125991507978,145.27951049804688,3520700.0,,MacdCross,1554,737854.0,Broker,1554,26691.502778442744,26691.502778442744,BuySell,1554,,,Trades - Net Profit/Loss,1554,,
1555,,1555,2021-03-08 00:00:00,147.60311503115867,149.18875568595072,144.6213442799537,144.7509765625,2303100.0,,MacdCross,1555,737857.0,Broker,1555,26691.502778442744,26691.502778442744,BuySell,1555,,,Trades - Net Profit/Loss,1555,,
1556,,1556,2021-03-09 00:00:00,147.0945223752042,153.06806133819958,146.94494081206818,149.72726440429688,3121500.0,,MacdCross,1556,737858.0,Broker,1556,26691.502778442744,26691.502778442744,BuySell,1556,,,Trades - Net Profit/Loss,1556,,
1557,,1557,2021-03-10 00:00:00,150.03639686497192,152.28021141993216,148.1615754953906,150.6746368408203,2119200.0,,MacdCross,1557,737859.0,Broker,1557,26691.502778442744,26691.502778442744,BuySell,1557,,,Trades - Net Profit/Loss,1557,,
1558,,1558,2021-03-11 00:00:00,152.2403251622173,153.127877849391,151.77161602459108,151.94114685058594,1456800.0,,MacdCross,1558,737860.0,Broker,1558,26691.502778442744,26691.502778442744,BuySell,1558,,,Trades - Net Profit/Loss,1558,,
1559,,1559,2021-03-12 00:00:00,151.78159578001362,152.4298180456985,150.26577003301958,152.1505889892578,1727200.0,,MacdCross,1559,737861.0,Broker,1559,26691.502778442744,26691.502778442744,BuySell,1559,,,Trades - Net Profit/Loss,1559,,
1560,,1560,2021-03-15 00:00:00,152.35003555483343,155.07252645306858,152.08077353114442,154.41433715820312,1917700.0,,MacdCross,1560,737864.0,Broker,1560,26691.502778442744,26691.502778442744,BuySell,1560,,,Trades - Net Profit/Loss,1560,,
1561,,1561,2021-03-16 00:00:00,154.72347078039584,155.93015106271685,153.97553260669073,154.6038055419922,1627600.0,,MacdCross,1561,737865.0,Broker,1561,1283.8112070674651,26671.852123930923,BuySell,1561,151.66589961759038,,Trades - Net Profit/Loss,1561,,
1562,,1562,2021-03-17 00:00:00,153.75614203878754,159.93911001668303,153.1777498866139,155.7406768798828,2482500.0,,MacdCross,1562,737866.0,Broker,1562,1283.8112070674651,26858.541810788192,BuySell,1562,,,Trades - Net Profit/Loss,1562,,
1563,,1563,2021-03-18 00:00:00,154.87306395228623,155.53125318191903,151.3427873328672,152.0009765625,2462200.0,,MacdCross,1563,737867.0,Broker,1563,1283.8112070674651,26244.4323175472,BuySell,1563,,,Trades - Net Profit/Loss,1563,,
1564,,1564,2021-03-19 00:00:00,152.18049139835767,154.47415626431305,151.56218550114698,152.6990509033203,4034400.0,,MacdCross,1564,737868.0,Broker,1564,1283.8112070674651,26359.065588478843,BuySell,1564,,,Trades - Net Profit/Loss,1564,,
1565,,1565,2021-03-22 00:00:00,152.61928728437306,155.48140801945013,152.180509623819,155.20217895507812,1604100.0,,MacdCross,1565,737871.0,Broker,1565,1283.8112070674651,26770.113150829533,BuySell,1565,,,Trades - Net Profit/Loss,1565,,
1566,,1566,2021-03-23 00:00:00,155.2520272419563,156.817718604605,153.56668584641386,155.6110382080078,1962800.0,,MacdCross,1566,737872.0,Broker,1566,1283.8112070674651,26837.25338328518,BuySell,1566,,,Trades - Net Profit/Loss,1566,,
1567,,1567,2021-03-24 00:00:00,154.90298484530376,156.81770475621082,154.85311925670302,155.00270080566406,1739700.0,,MacdCross,1567,737873.0,Broker,1567,1283.8112070674651,26737.356134263282,BuySell,1567,,,Trades - Net Profit/Loss,1567,,
1568,,1568,2021-03-25 00:00:00,155.66089912468215,155.66089912468215,151.31288431838837,152.45973205566406,1656600.0,,MacdCross,1568,737874.0,Broker,1568,1283.8112070674651,26319.76618911947,BuySell,1568,,,Trades - Net Profit/Loss,1568,,
1569,,1569,2021-03-26 00:00:00,152.70904665453207,155.76063220300546,152.2104211670863,155.72073364257812,1877200.0,,MacdCross,1569,737875.0,Broker,1569,1283.8112070674651,26855.266860841577,BuySell,1569,,,Trades - Net Profit/Loss,1569,,
1570,,1570,2021-03-29 00:00:00,155.33181476860304,158.68257883406156,155.0825020114018,157.95458984375,2044800.0,,MacdCross,1570,737878.0,Broker,1570,1283.8112070674651,27222.096334662885,BuySell,1570,,,Trades - Net Profit/Loss,1570,,
1571,,1571,2021-03-30 00:00:00,156.87753837387163,157.83490594383665,156.0697675706606,156.6082763671875,1298000.0,,MacdCross,1571,737879.0,Broker,1571,1283.8112070674651,27001.013409116076,BuySell,1571,,,Trades - Net Profit/Loss,1571,,
1572,,1572,2021-03-31 00:00:00,157.09693895449718,158.19392107239634,156.49858230530822,157.0470733642578,1564100.0,,MacdCross,1572,737880.0,Broker,1572,1283.8112070674651,27073.0698250417,BuySell,1572,,,Trades - Net Profit/Loss,1572,,
1573,,1573,2021-04-01 00:00:00,157.276450013633,158.373416900585,155.83042399949386,157.45594787597656,1386400.0,,MacdCross,1573,737881.0,Broker,1573,1283.8112070674651,27140.212563197383,BuySell,1573,,,Trades - Net Profit/Loss,1573,,
1574,,1574,2021-04-05 00:00:00,158.12411464291534,158.86208585406033,157.25651115043863,157.9745330810547,1212600.0,,MacdCross,1574,737885.0,Broker,1574,1283.8112070674651,27225.3712846095,BuySell,1574,,,Trades - Net Profit/Loss,1574,,
1575,,1575,2021-04-06 00:00:00,158.39337354579723,158.76235153566807,154.98277705108777,155.47142028808594,1802500.0,,MacdCross,1575,737886.0,Broker,1575,1283.8112070674651,26814.326227958845,BuySell,1575,,,Trades - Net Profit/Loss,1575,,
1576,,1576,2021-04-07 00:00:00,155.27196891633636,157.74514699640466,155.27196891633636,157.44598388671875,1660500.0,,MacdCross,1576,737887.0,Broker,1576,1283.8112070674651,27138.576341074095,BuySell,1576,,,Trades - Net Profit/Loss,1576,,
1577,,1577,2021-04-08 00:00:00,158.4631680274906,160.32803762978,158.19392123024443,159.56015014648438,3440800.0,,MacdCross,1577,737888.0,Broker,1577,1283.8112070674651,27485.751103815644,BuySell,1577,,,Trades - Net Profit/Loss,1577,,
1578,,1578,2021-04-09 00:00:00,159.66984800265206,160.50753513701278,158.02439004466908,159.4105682373047,1821900.0,,MacdCross,1578,737889.0,Broker,1578,1283.8112070674651,27461.187726366024,BuySell,1578,,,Trades - Net Profit/Loss,1578,,
1579,,1579,2021-04-12 00:00:00,159.6299681256795,162.70148768500857,158.08422609765768,162.06324768066406,2916400.0,,MacdCross,1579,737892.0,Broker,1579,1283.8112070674651,27896.793654766265,BuySell,1579,,,Trades - Net Profit/Loss,1579,,
1580,,1580,2021-04-13 00:00:00,161.75408651182426,163.54914110389362,161.04604692237834,163.02059936523438,2452700.0,,MacdCross,1580,737893.0,Broker,1580,1283.8112070674651,28054.003780703933,BuySell,1580,,,Trades - Net Profit/Loss,1580,,
1581,,1581,2021-04-14 00:00:00,163.5591194096224,164.38683950682673,162.18292347486624,162.63168334960938,1183100.0,,MacdCross,1581,737894.0,Broker,1581,1283.8112070674651,27990.138498194898,BuySell,1581,,,Trades - Net Profit/Loss,1581,,
1582,,1582,2021-04-15 00:00:00,163.47933729287053,165.94254830192455,163.47933729287053,164.9951629638672,2041500.0,,MacdCross,1582,737895.0,Broker,1582,1283.8112070674651,28378.253893819183,BuySell,1582,,,Trades - Net Profit/Loss,1582,,
1583,,1583,2021-04-16 00:00:00,165.81291235389037,167.80741416531967,165.54365034863187,167.16917419433594,2290800.0,,MacdCross,1583,737896.0,Broker,1583,1283.8112070674651,28735.25601210061,BuySell,1583,,,Trades - Net Profit/Loss,1583,,
1584,,1584,2021-04-19 00:00:00,167.03953700968773,167.80742451516448,166.13203497747358,167.6378936767578,1842700.0,,MacdCross,1584,737899.0,Broker,1584,1283.8112070674651,28812.226105796173,BuySell,1584,,,Trades - Net Profit/Loss,1584,,
1585,,1585,2021-04-20 00:00:00,167.73775372751547,169.48554220240072,167.33826531477268,168.52676391601562,1984700.0,,MacdCross,1585,737900.0,Broker,1585,1283.8112070674651,28958.190649973774,BuySell,1585,,,Trades - Net Profit/Loss,1585,,
1586,,1586,2021-04-21 00:00:00,169.36569530239095,170.94370040798248,168.6665829744721,169.93496704101562,1206900.0,,MacdCross,1586,737901.0,Broker,1586,1283.8112070674651,29189.43669486524,BuySell,1586,,,Trades - Net Profit/Loss,1586,,
