===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,KDJStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1431,,1431,2020-09-08 00:00:00,155.36495965880533,155.40474667882572,151.65561669276397,152.66001892089844,1829100.0,,KDJStrategy,1431,737676.0,Broker,1431,31943.300805705396,31943.300805705396,BuySell,1431,,,Trades - Net Profit/Loss,1431,,
1432,,1432,2020-09-09 00:00:00,154.34065639907718,159.81020296406854,154.34065639907718,158.03012084960938,1408600.0,,KDJStrategy,1432,737677.0,Broker,1432,31943.300805705396,31943.300805705396,BuySell,1432,,,Trades - Net Profit/Loss,1432,,
1433,,1433,2020-09-10 00:00:00,158.0201676507658,160.62567107909365,156.3395378950543,157.224609375,1356800.0,,KDJStrategy,1433,737678.0,Broker,1433,31943.300805705396,31943.300805705396,BuySell,1433,,,Trades - Net Profit/Loss,1433,,
1434,,1434,2020-09-11 00:00:00,158.11963231503515,158.73619457897732,156.97600582398707,157.71189880371094,854100.0,,KDJStrategy,1434,737679.0,Broker,1434,1424.4154449169582,31864.603605948043,BuySell,1434,154.62136573662727,,Trades - Net Profit/Loss,1434,,
1435,,1435,2020-09-14 00:00:00,159.0544408032402,161.07319981126642,158.7262661383581,159.96934509277344,2092000.0,,KDJStrategy,1435,737682.0,Broker,1435,1424.4154449169582,32300.31638553996,BuySell,1435,,,Trades - Net Profit/Loss,1435,,
1436,,1436,2020-09-15 00:00:00,161.35163704767817,163.00244942602325,160.80467931096112,161.3814697265625,1039900.0,,KDJStrategy,1436,737683.0,Broker,1436,1424.4154449169582,32572.872482355877,BuySell,1436,,,Trades - Net Profit/Loss,1436,,
1437,,1437,2020-09-16 00:00:00,162.61459778683738,163.08199662164057,160.2378317685899,160.35716247558594,1721200.0,,KDJStrategy,1437,737684.0,Broker,1437,1424.4154449169582,32375.16954623663,BuySell,1437,,,Trades - Net Profit/Loss,1437,,
1438,,1438,2020-09-17 00:00:00,159.53177100179892,159.6212690402682,157.12517208570634,159.5814971923828,1258100.0,,KDJStrategy,1438,737685.0,Broker,1438,1424.4154449169582,32225.457334604016,BuySell,1438,,,Trades - Net Profit/Loss,1438,,
1439,,1439,2020-09-18 00:00:00,159.22349204983308,161.0731940751034,158.23896809024785,159.97927856445312,2518700.0,,KDJStrategy,1439,737686.0,Broker,1439,1424.4154449169582,32302.233658423716,BuySell,1439,,,Trades - Net Profit/Loss,1439,,
1440,,1440,2020-09-21 00:00:00,158.45774044807652,160.178172468563,156.54837319247324,160.07872009277344,1170000.0,,KDJStrategy,1440,737689.0,Broker,1440,1424.4154449169582,32321.42700309873,BuySell,1440,,,Trades - Net Profit/Loss,1440,,
1441,,1441,2020-09-22 00:00:00,159.46217219335676,161.58036838461118,159.21355640582382,160.61573791503906,1545000.0,,KDJStrategy,1441,737690.0,Broker,1441,32202.42625419588,32202.42625419588,BuySell,1441,,164.00407391038033,Trades - Net Profit/Loss,1441,259.12544849048635,
1442,,1442,2020-09-23 00:00:00,161.07319704100598,161.76931820864542,158.23897100396275,158.44781494140625,1301200.0,,KDJStrategy,1442,737691.0,Broker,1442,32202.42625419588,32202.42625419588,BuySell,1442,,,Trades - Net Profit/Loss,1442,,
1443,,1443,2020-09-24 00:00:00,157.9605092265775,158.62679765762445,155.66330197978675,157.1052703857422,1415600.0,,KDJStrategy,1443,737692.0,Broker,1443,32202.42625419588,32202.42625419588,BuySell,1443,,,Trades - Net Profit/Loss,1443,,
1444,,1444,2020-09-25 00:00:00,156.55832468607872,160.56602509653027,156.37932860472773,159.94944763183594,1195900.0,,KDJStrategy,1444,737693.0,Broker,1444,32202.42625419588,32202.42625419588,BuySell,1444,,,Trades - Net Profit/Loss,1444,,
1445,,1445,2020-09-28 00:00:00,161.26211832148272,163.43004030521874,160.26765535478532,160.42677307128906,2293800.0,,KDJStrategy,1445,737696.0,Broker,1445,32202.42625419588,32202.42625419588,BuySell,1445,,,Trades - Net Profit/Loss,1445,,
1446,,1446,2020-09-29 00:00:00,160.72511394969533,162.5052113141637,160.5461178836202,161.58035278320312,1046300.0,,KDJStrategy,1446,737697.0,Broker,1446,1553.2297169120066,32365.514538598665,BuySell,1446,158.1379261153659,,Trades - Net Profit/Loss,1446,,
1447,,1447,2020-09-30 00:00:00,162.01792935776308,165.86649676850647,161.84887244862557,164.45436096191406,1906700.0,,KDJStrategy,1447,737698.0,Broker,1447,1553.2297169120066,32913.56853809151,BuySell,1447,,,Trades - Net Profit/Loss,1447,,
1448,,1448,2020-10-01 00:00:00,165.30959617147943,165.856553909048,162.1969370000486,163.1217803955078,1061900.0,,KDJStrategy,1448,737699.0,Broker,1448,1553.2297169120066,32659.454400743103,BuySell,1448,,,Trades - Net Profit/Loss,1448,,
1449,,1449,2020-10-02 00:00:00,161.48091971509407,163.7980205113904,161.10301888908367,162.64443969726562,1042600.0,,KDJStrategy,1449,737700.0,Broker,1449,1553.2297169120066,32568.428745099467,BuySell,1449,,,Trades - Net Profit/Loss,1449,,
1450,,1450,2020-10-05 00:00:00,163.2013321666948,164.15602337386926,161.6300787226943,162.54498291015625,1274600.0,,KDJStrategy,1450,737703.0,Broker,1450,32674.624387623702,32674.624387623702,BuySell,1450,,166.6183637244773,Trades - Net Profit/Loss,1450,472.1981334278202,
1451,,1451,2020-10-06 00:00:00,163.58918248054508,163.58918248054508,159.94944383640967,160.6256866455078,1194900.0,,KDJStrategy,1451,737704.0,Broker,1451,32674.624387623702,32674.624387623702,BuySell,1451,,,Trades - Net Profit/Loss,1451,,
1452,,1452,2020-10-07 00:00:00,160.80466400178588,162.5847612686932,158.06989075286333,159.0245819091797,3591700.0,,KDJStrategy,1452,737705.0,Broker,1452,32674.624387623702,32674.624387623702,BuySell,1452,,,Trades - Net Profit/Loss,1452,,
1453,,1453,2020-10-08 00:00:00,161.03340083335232,162.65438052535922,159.00470280703354,162.26654052734375,3642400.0,,KDJStrategy,1453,737706.0,Broker,1453,32674.624387623702,32674.624387623702,BuySell,1453,,,Trades - Net Profit/Loss,1453,,
1454,,1454,2020-10-09 00:00:00,163.07205437158595,164.7228667541787,161.9582605588981,164.51402282714844,1620900.0,,KDJStrategy,1454,737707.0,Broker,1454,32674.624387623702,32674.624387623702,BuySell,1454,,,Trades - Net Profit/Loss,1454,,
1455,,1455,2020-10-12 00:00:00,166.15489826801308,168.02449377090838,165.26982670693445,167.61676025390625,1582300.0,,KDJStrategy,1455,737710.0,Broker,1455,1324.126977827942,32950.45194901342,BuySell,1455,162.79077930633042,,Trades - Net Profit/Loss,1455,,
1456,,1456,2020-10-13 00:00:00,166.91066843524948,167.12945151202103,164.394678226678,164.40463256835938,1515800.0,,KDJStrategy,1456,737711.0,Broker,1456,1324.126977827942,32344.380134487463,BuySell,1456,,,Trades - Net Profit/Loss,1456,,
1457,,1457,2020-10-14 00:00:00,165.61788881132563,165.77700655954786,161.88865194282513,162.75384521484375,1319500.0,,KDJStrategy,1457,737712.0,Broker,1457,1324.126977827942,32032.905689918058,BuySell,1457,,,Trades - Net Profit/Loss,1457,,
1458,,1458,2020-10-15 00:00:00,161.15274196821315,162.32620109578764,160.3173966393328,162.08753967285156,1363800.0,,KDJStrategy,1458,737713.0,Broker,1458,31730.80575961482,31730.80575961482,BuySell,1458,,164.76109411222444,Trades - Net Profit/Loss,1458,,-943.8186280088817
1459,,1459,2020-10-16 00:00:00,163.07205153781226,164.93170781511927,162.41571743777098,162.64443969726562,1631000.0,,KDJStrategy,1459,737714.0,Broker,1459,31730.80575961482,31730.80575961482,BuySell,1459,,,Trades - Net Profit/Loss,1459,,
1460,,1460,2020-10-19 00:00:00,163.70851031884467,164.08641115181965,158.53730524467815,159.10415649414062,1271100.0,,KDJStrategy,1460,737717.0,Broker,1460,31730.80575961482,31730.80575961482,BuySell,1460,,,Trades - Net Profit/Loss,1460,,
1461,,1461,2020-10-20 00:00:00,159.592041579854,160.84662791162856,158.43701690998824,159.00457763671875,2145700.0,,KDJStrategy,1461,737718.0,Broker,1461,31730.80575961482,31730.80575961482,BuySell,1461,,,Trades - Net Profit/Loss,1461,,
1462,,1462,2020-10-21 00:00:00,158.8153926426088,161.43410899443228,158.8153926426088,160.48817443847656,1456700.0,,KDJStrategy,1462,737719.0,Broker,1462,31730.80575961482,31730.80575961482,BuySell,1462,,,Trades - Net Profit/Loss,1462,,
1463,,1463,2020-10-22 00:00:00,160.67736978829637,162.52938698429915,160.5578897089723,161.68304443359375,878800.0,,KDJStrategy,1463,737720.0,Broker,1463,31730.80575961482,31730.80575961482,BuySell,1463,,,Trades - Net Profit/Loss,1463,,
1464,,1464,2020-10-23 00:00:00,162.39994361978967,163.90345688526872,161.55358593664033,162.78826904296875,1111200.0,,KDJStrategy,1464,737721.0,Broker,1464,1452.8812548966416,31803.205340453384,BuySell,1464,159.13028214759072,,Trades - Net Profit/Loss,1464,,
1465,,1465,2020-10-26 00:00:00,161.30466358163002,162.25058295286323,158.27771855502465,159.7911834716797,1151600.0,,KDJStrategy,1465,737724.0,Broker,1465,1452.8812548966416,31244.42724830008,BuySell,1465,,,Trades - Net Profit/Loss,1465,,
1466,,1466,2020-10-27 00:00:00,160.1496355016115,163.77401120884318,159.9405453763011,161.77264404296875,1851000.0,,KDJStrategy,1466,737725.0,Broker,1466,1452.8812548966416,31613.85172129759,BuySell,1466,,,Trades - Net Profit/Loss,1466,,
1467,,1467,2020-10-28 00:00:00,159.07428011063206,160.81676884226314,157.4811566719755,158.00888061523438,2160700.0,,KDJStrategy,1467,737726.0,Broker,1467,1452.8812548966416,30912.133836558904,BuySell,1467,,,Trades - Net Profit/Loss,1467,,
1468,,1468,2020-10-29 00:00:00,158.77556823384853,161.75272475265146,157.45127507201084,160.49813842773438,1539000.0,,KDJStrategy,1468,737727.0,Broker,1468,31055.07544920779,31055.07544920779,BuySell,1468,,164.1790156239412,Trades - Net Profit/Loss,1468,,-675.7303104070293
1469,,1469,2020-10-30 00:00:00,159.33316801456198,160.6275912062555,155.57934531663938,157.86947631835938,2078300.0,,KDJStrategy,1469,737728.0,Broker,1469,1766.8953955969191,30786.023710165995,BuySell,1469,153.24565513688978,,Trades - Net Profit/Loss,1469,,
1470,,1470,2020-11-02 00:00:00,160.6176215398258,162.55924869608938,160.02020598044209,162.1908416748047,1516600.0,,KDJStrategy,1470,737731.0,Broker,1470,31291.180125887437,31291.180125887437,BuySell,1470,,164.9976374265307,Trades - Net Profit/Loss,1470,236.10467667964556,
1471,,1471,2020-11-03 00:00:00,163.9333352933631,164.77969301983057,162.20079821257704,162.4397735595703,1519500.0,,KDJStrategy,1471,737732.0,Broker,1471,1245.1917284177907,31017.437519210544,BuySell,1471,159.76778623938839,,Trades - Net Profit/Loss,1471,,
1472,,1472,2020-11-04 00:00:00,165.27753657047157,175.41383427562383,165.25761816114684,173.60165405273438,3403700.0,,KDJStrategy,1472,737733.0,Broker,1472,1245.1917284177907,33063.20649713927,BuySell,1472,,,Trades - Net Profit/Loss,1472,,
1473,,1473,2020-11-05 00:00:00,173.93023242467794,175.88182641134355,169.6487010094432,170.1664581298828,2539300.0,,KDJStrategy,1473,737734.0,Broker,1473,1245.1917284177907,32433.59778054524,BuySell,1473,,,Trades - Net Profit/Loss,1473,,
1474,,1474,2020-11-06 00:00:00,171.26174074789975,171.87907471897375,165.54637253474982,168.52354431152344,2008200.0,,KDJStrategy,1474,737735.0,Broker,1474,1245.1917284177907,32132.481662605394,BuySell,1474,,,Trades - Net Profit/Loss,1474,,
1475,,1475,2020-11-09 00:00:00,174.70689249268537,175.6528118381439,164.30173411275715,164.4909210205078,2325300.0,,KDJStrategy,1475,737738.0,Broker,1475,33265.77653137775,33265.77653137775,BuySell,1475,,178.28760401571603,Trades - Net Profit/Loss,1475,1974.5964054903122,
1476,,1476,2020-11-10 00:00:00,165.32733341586615,166.24339805610015,159.80116671263752,161.86227416992188,2926600.0,,KDJStrategy,1476,737739.0,Broker,1476,33265.77653137775,33265.77653137775,BuySell,1476,,,Trades - Net Profit/Loss,1476,,
1477,,1477,2020-11-11 00:00:00,164.281841216189,165.2078422102386,162.62896256319544,164.24200439453125,1570200.0,,KDJStrategy,1477,737740.0,Broker,1477,33265.77653137775,33265.77653137775,BuySell,1477,,,Trades - Net Profit/Loss,1477,,
1478,,1478,2020-11-12 00:00:00,163.4553944816218,165.88492392057753,163.08697226781612,164.48097229003906,1182800.0,,KDJStrategy,1478,737741.0,Broker,1478,33265.77653137775,33265.77653137775,BuySell,1478,,,Trades - Net Profit/Loss,1478,,
1479,,1479,2020-11-13 00:00:00,164.74981707770456,166.31307040236015,163.80388252567323,165.0684356689453,1666600.0,,KDJStrategy,1479,737742.0,Broker,1479,33265.77653137775,33265.77653137775,BuySell,1479,,,Trades - Net Profit/Loss,1479,,
1480,,1480,2020-11-16 00:00:00,165.6559021379041,167.79668302793598,163.89351026773866,164.58053588867188,1548000.0,,KDJStrategy,1480,737745.0,Broker,1480,33265.77653137775,33265.77653137775,BuySell,1480,,,Trades - Net Profit/Loss,1480,,
1481,,1481,2020-11-17 00:00:00,163.78398758111598,165.39702941523478,163.3657921127628,164.71994018554688,1214300.0,,KDJStrategy,1481,737746.0,Broker,1481,33265.77653137775,33265.77653137775,BuySell,1481,,,Trades - Net Profit/Loss,1481,,
1482,,1482,2020-11-18 00:00:00,164.3913562571009,165.61607254035658,162.7185593299249,162.7982177734375,1457800.0,,KDJStrategy,1482,737747.0,Broker,1482,33265.77653137775,33265.77653137775,BuySell,1482,,,Trades - Net Profit/Loss,1482,,
1483,,1483,2020-11-19 00:00:00,163.36578515248124,166.2234616611231,162.8380460435127,165.59616088867188,1329000.0,,KDJStrategy,1483,737748.0,Broker,1483,33265.77653137775,33265.77653137775,BuySell,1483,,,Trades - Net Profit/Loss,1483,,
1484,,1484,2020-11-20 00:00:00,166.14380409509047,167.43822727358872,165.42689326371593,165.48663330078125,1217600.0,,KDJStrategy,1484,737749.0,Broker,1484,33265.77653137775,33265.77653137775,BuySell,1484,,,Trades - Net Profit/Loss,1484,,
1485,,1485,2020-11-23 00:00:00,165.4368416892851,166.49230469921596,161.4440589581847,163.63461303710938,1493100.0,,KDJStrategy,1485,737752.0,Broker,1485,1672.7973817840357,32921.61031271936,BuySell,1485,159.02239807381193,,Trades - Net Profit/Loss,1485,,
1486,,1486,2020-11-24 00:00:00,163.6844069645158,165.53642410661334,159.7812341561448,160.3686981201172,2425500.0,,KDJStrategy,1486,737753.0,Broker,1486,1672.7973817840357,32297.928303178407,BuySell,1486,,,Trades - Net Profit/Loss,1486,,
1487,,1487,2020-11-25 00:00:00,161.29471855787241,161.9817442054731,158.56647360521964,159.50244140625,1981800.0,,KDJStrategy,1487,737754.0,Broker,1487,32474.76765820578,32474.76765820578,BuySell,1487,,164.41147036855517,Trades - Net Profit/Loss,1487,,-791.0088731719693
1488,,1488,2020-11-27 00:00:00,160.92629712098463,161.49385788567744,159.60200386333065,160.77694702148438,853300.0,,KDJStrategy,1488,737756.0,Broker,1488,32474.76765820578,32474.76765820578,BuySell,1488,,,Trades - Net Profit/Loss,1488,,
1489,,1489,2020-11-30 00:00:00,161.78259711149997,161.78259711149997,158.964742248763,159.69161987304688,4533900.0,,KDJStrategy,1489,737759.0,Broker,1489,32474.76765820578,32474.76765820578,BuySell,1489,,,Trades - Net Profit/Loss,1489,,
1490,,1490,2020-12-01 00:00:00,160.94620113112336,161.78259200007935,159.3032894104388,160.6674041748047,1964400.0,,KDJStrategy,1490,737760.0,Broker,1490,1381.3642173033259,32420.906515911098,BuySell,1490,156.9137400692822,,Trades - Net Profit/Loss,1490,,
1491,,1491,2020-12-02 00:00:00,160.3089499255396,161.1453408004995,157.79976210736513,158.2677459716797,1529400.0,,KDJStrategy,1491,737761.0,Broker,1491,1381.3642173033259,31957.31346366348,BuySell,1491,,,Trades - Net Profit/Loss,1491,,
1492,,1492,2020-12-03 00:00:00,157.89934152480046,158.40714702285092,155.76852748401774,156.3958282470703,2308200.0,,KDJStrategy,1492,737762.0,Broker,1492,31886.1409351059,31886.1409351059,BuySell,1492,,160.78325422819367,Trades - Net Profit/Loss,1492,,-588.6267230998783
1493,,1493,2020-12-04 00:00:00,156.4854616308149,157.54090960370186,155.98760766675144,157.27206420898438,1497100.0,,KDJStrategy,1493,737763.0,Broker,1493,31886.1409351059,31886.1409351059,BuySell,1493,,,Trades - Net Profit/Loss,1493,,
1494,,1494,2020-12-07 00:00:00,156.88371812897452,158.51667830899493,156.88371812897452,157.7698974609375,1407100.0,,KDJStrategy,1494,737766.0,Broker,1494,31886.1409351059,31886.1409351059,BuySell,1494,,,Trades - Net Profit/Loss,1494,,
1495,,1495,2020-12-08 00:00:00,156.196675828105,158.8153921721714,155.79839879025772,158.30758666992188,1593900.0,,KDJStrategy,1495,737767.0,Broker,1495,1896.3657356323747,32291.435998375287,BuySell,1495,153.46142280840385,,Trades - Net Profit/Loss,1495,,
1496,,1496,2020-12-09 00:00:00,159.0045855655134,159.48252106907486,156.983299889104,158.01882934570312,1510400.0,,KDJStrategy,1496,737768.0,Broker,1496,1896.3657356323747,32235.994567278176,BuySell,1496,,,Trades - Net Profit/Loss,1496,,
1497,,1497,2020-12-10 00:00:00,158.76559252602448,159.78121865205637,157.21229091756047,157.44129943847656,1847000.0,,KDJStrategy,1497,737769.0,Broker,1497,1896.3657356323747,32125.10877539514,BuySell,1497,,,Trades - Net Profit/Loss,1497,,
1498,,1498,2020-12-11 00:00:00,156.87376347366026,158.93487067375276,156.4854380479446,158.8452606201172,1264000.0,,KDJStrategy,1498,737770.0,Broker,1498,1896.3657356323747,32394.669443078783,BuySell,1498,,,Trades - Net Profit/Loss,1498,,
1499,,1499,2020-12-14 00:00:00,159.41282994631197,162.1709297011872,158.40715531249847,158.81539916992188,1612900.0,,KDJStrategy,1499,737773.0,Broker,1499,1896.3657356323747,32388.936042071753,BuySell,1499,,,Trades - Net Profit/Loss,1499,,
1500,,1500,2020-12-15 00:00:00,159.6019862544163,161.41418162599118,157.68027761748786,161.26483154296875,1813100.0,,KDJStrategy,1500,737774.0,Broker,1500,1896.3657356323747,32859.22726846654,BuySell,1500,,,Trades - Net Profit/Loss,1500,,
1501,,1501,2020-12-16 00:00:00,161.66310944882377,162.628947173131,159.8509140672842,159.93057250976562,1440900.0,,KDJStrategy,1501,737775.0,Broker,1501,1896.3657356323747,32603.04941928066,BuySell,1501,,,Trades - Net Profit/Loss,1501,,
1502,,1502,2020-12-17 00:00:00,161.19512710233283,163.26620104633204,160.54792314189945,162.00164794921875,1486800.0,,KDJStrategy,1502,737776.0,Broker,1502,1896.3657356323747,33000.69608186843,BuySell,1502,,,Trades - Net Profit/Loss,1502,,
1503,,1503,2020-12-18 00:00:00,161.9518687496998,163.8337558974126,160.35874537429538,162.92767333984375,3566400.0,,KDJStrategy,1503,737777.0,Broker,1503,1896.3657356323747,33178.49303655145,BuySell,1503,,,Trades - Net Profit/Loss,1503,,
1504,,1504,2020-12-21 00:00:00,160.05008127780232,160.86655379387895,157.6205517536061,160.14964294433594,1463800.0,,KDJStrategy,1504,737780.0,Broker,1504,1896.3657356323747,32645.110961568822,BuySell,1504,,,Trades - Net Profit/Loss,1504,,
1505,,1505,2020-12-22 00:00:00,159.84098322392833,161.6830488615339,158.95480382698156,161.13540649414062,1209200.0,,KDJStrategy,1505,737781.0,Broker,1505,32585.848268690883,32585.848268690883,BuySell,1505,,164.1082945944569,Trades - Net Profit/Loss,1505,699.7073335849808,
1506,,1506,2020-12-23 00:00:00,161.3046603022357,162.28044967216368,159.1539278518151,159.1638946533203,1164600.0,,KDJStrategy,1506,737782.0,Broker,1506,32585.848268690883,32585.848268690883,BuySell,1506,,,Trades - Net Profit/Loss,1506,,
1507,,1507,2020-12-24 00:00:00,159.23358212568277,161.17520920646052,159.16389048344692,160.0301513671875,417400.0,,KDJStrategy,1507,737783.0,Broker,1507,32585.848268690883,32585.848268690883,BuySell,1507,,,Trades - Net Profit/Loss,1507,,
1508,,1508,2020-12-28 00:00:00,160.74707376856188,162.1311070381796,159.62191906396984,161.6929931640625,1522400.0,,KDJStrategy,1508,737787.0,Broker,1508,32585.848268690883,32585.848268690883,BuySell,1508,,,Trades - Net Profit/Loss,1508,,
1509,,1509,2020-12-29 00:00:00,162.50947082670723,164.39135789269477,161.70293477560278,162.4198455810547,1188400.0,,KDJStrategy,1509,737788.0,Broker,1509,32585.848268690883,32585.848268690883,BuySell,1509,,,Trades - Net Profit/Loss,1509,,
1510,,1510,2020-12-30 00:00:00,162.80816330021509,164.09263476309886,162.4596747153204,163.56491088867188,1009000.0,,KDJStrategy,1510,737789.0,Broker,1510,1555.2806501566665,32730.081252699616,BuySell,1510,160.0227795945906,,Trades - Net Profit/Loss,1510,,
1511,,1511,2020-12-31 00:00:00,163.7939345253198,164.9688624467622,162.5293813541931,164.78964233398438,1292600.0,,KDJStrategy,1511,737790.0,Broker,1511,1555.2806501566665,32963.51003881174,BuySell,1511,,,Trades - Net Profit/Loss,1511,,
1512,,1512,2021-01-04 00:00:00,165.28749204600973,165.52646738361426,160.03015616507014,162.88783264160156,1805900.0,,KDJStrategy,1512,737794.0,Broker,1512,1555.2806501566665,32601.032918126788,BuySell,1512,,,Trades - Net Profit/Loss,1512,,
1513,,1513,2021-01-05 00:00:00,162.4497289988621,164.58054318158705,161.80252497627538,164.02294921875,1358600.0,,KDJStrategy,1513,737795.0,Broker,1513,1555.2806501566665,32817.38147822431,BuySell,1513,,,Trades - Net Profit/Loss,1513,,
1514,,1514,2021-01-06 00:00:00,162.22073119755538,167.1893191479522,161.97180421955892,166.4325714111328,2139800.0,,KDJStrategy,1514,737796.0,Broker,1514,32473.88612125687,32473.88612125687,BuySell,1514,,169.69715893517147,Trades - Net Profit/Loss,1514,,-111.9621474340139
1515,,1515,2021-01-07 00:00:00,166.73126859775562,168.07548020931776,165.98448774539784,166.283203125,1710700.0,,KDJStrategy,1515,737797.0,Broker,1515,32473.88612125687,32473.88612125687,BuySell,1515,,,Trades - Net Profit/Loss,1515,,
1516,,1516,2021-01-08 00:00:00,166.681468558338,169.15083467729735,165.97452457559524,167.388427734375,1475900.0,,KDJStrategy,1516,737798.0,Broker,1516,1549.8049126609003,32605.046850521016,BuySell,1516,163.4849067069613,,Trades - Net Profit/Loss,1516,,
1517,,1517,2021-01-11 00:00:00,167.17933847305818,169.75823329801818,166.86071986817518,168.66294860839844,1117000.0,,KDJStrategy,1517,737801.0,Broker,1517,1549.8049126609003,32841.50617231153,BuySell,1517,,,Trades - Net Profit/Loss,1517,,
1518,,1518,2021-01-12 00:00:00,168.29454428961526,169.02140676266023,163.55496522163332,165.406982421875,1304200.0,,KDJStrategy,1518,737802.0,Broker,1518,1549.8049126609003,32237.433244256827,BuySell,1518,,,Trades - Net Profit/Loss,1518,,
1519,,1519,2021-01-13 00:00:00,164.39135609152137,165.33727541817737,160.94620058121953,161.25486755371094,2603100.0,,KDJStrategy,1519,737803.0,Broker,1519,32049.006112020157,32049.006112020157,BuySell,1519,,167.81733454945,Trades - Net Profit/Loss,1519,,-424.8800092367116
1520,,1520,2021-01-14 00:00:00,161.86225788897076,162.6787455795276,160.20937929098645,160.26913452148438,2213900.0,,KDJStrategy,1520,737804.0,Broker,1520,32049.006112020157,32049.006112020157,BuySell,1520,,,Trades - Net Profit/Loss,1520,,
1521,,1521,2021-01-15 00:00:00,160.73711500401495,161.40425265051334,158.93488618079382,160.86656188964844,2516500.0,,KDJStrategy,1521,737805.0,Broker,1521,32049.006112020157,32049.006112020157,BuySell,1521,,,Trades - Net Profit/Loss,1521,,
1522,,1522,2021-01-19 00:00:00,161.92363028985508,163.49928860138206,160.80671410622753,162.1230926513672,1464200.0,,KDJStrategy,1522,737809.0,Broker,1522,32049.006112020157,32049.006112020157,BuySell,1522,,,Trades - Net Profit/Loss,1522,,
1523,,1523,2021-01-20 00:00:00,162.11310018542525,163.7485910155865,161.3851113056837,162.91090393066406,1618000.0,,KDJStrategy,1523,737810.0,Broker,1523,32049.006112020157,32049.006112020157,BuySell,1523,,,Trades - Net Profit/Loss,1523,,
1524,,1524,2021-01-21 00:00:00,162.02335403595984,165.2943357523545,162.02335403595984,164.0078887939453,2440200.0,,KDJStrategy,1524,737811.0,Broker,1524,1768.3252516487846,32419.897481479988,BuySell,1524,159.59300372542043,,Trades - Net Profit/Loss,1524,,
1525,,1525,2021-01-22 00:00:00,164.19736002283273,164.7458510793214,162.19289112567412,162.88099670410156,1079100.0,,KDJStrategy,1525,737812.0,Broker,1525,1768.3252516487846,32209.29167135053,BuySell,1525,,,Trades - Net Profit/Loss,1525,,
1526,,1526,2021-01-25 00:00:00,162.11311652654993,162.74138951199254,159.98896707431436,160.89646911621094,1443800.0,,KDJStrategy,1526,737815.0,Broker,1526,1768.3252516487846,31838.401641915752,BuySell,1526,,,Trades - Net Profit/Loss,1526,,
1527,,1527,2021-01-26 00:00:00,160.90645662465454,161.19565272227746,158.12411778403578,159.27096557617188,1982000.0,,KDJStrategy,1527,737816.0,Broker,1527,31840.268215765987,31840.268215765987,BuySell,1527,,163.6135875131116,Trades - Net Profit/Loss,1527,,-208.73789625416978
1528,,1528,2021-01-27 00:00:00,157.5556794403208,157.84487551375068,152.1306319625558,152.72897338867188,2235600.0,,KDJStrategy,1528,737817.0,Broker,1528,31840.268215765987,31840.268215765987,BuySell,1528,,,Trades - Net Profit/Loss,1528,,
1529,,1529,2021-01-28 00:00:00,153.8758203726659,160.20835459992355,153.82595478317663,156.0996856689453,1859300.0,,KDJStrategy,1529,737818.0,Broker,1529,31840.268215765987,31840.268215765987,BuySell,1529,,,Trades - Net Profit/Loss,1529,,
1530,,1530,2021-01-29 00:00:00,155.22210348808665,156.13958774822217,151.88132195275222,153.82595825195312,1977200.0,,KDJStrategy,1530,737819.0,Broker,1530,31840.268215765987,31840.268215765987,BuySell,1530,,,Trades - Net Profit/Loss,1530,,
1531,,1531,2021-02-01 00:00:00,155.77060398632548,156.60829117874508,153.82596756933611,155.15231323242188,1885700.0,,KDJStrategy,1531,737822.0,Broker,1531,1209.6193054815594,31718.687850006096,BuySell,1531,151.51857805579607,,Trades - Net Profit/Loss,1531,,
1532,,1532,2021-02-02 00:00:00,157.1168849657023,159.2510013187157,156.83765592638028,156.9573211669922,1583000.0,,KDJStrategy,1532,737823.0,Broker,1532,1209.6193054815594,32073.623652456696,BuySell,1532,,,Trades - Net Profit/Loss,1532,,
1533,,1533,2021-02-03 00:00:00,156.88753458692392,157.85485405719956,154.66365390132395,154.8032684326172,1726000.0,,KDJStrategy,1533,737824.0,Broker,1533,1209.6193054815594,31650.051865788457,BuySell,1533,,,Trades - Net Profit/Loss,1533,,
1534,,1534,2021-02-04 00:00:00,154.92293838153103,156.82767609695708,154.15505090313277,156.6980438232422,1888000.0,,KDJStrategy,1534,737825.0,Broker,1534,1209.6193054815594,32022.639493163748,BuySell,1534,,,Trades - Net Profit/Loss,1534,,
1535,,1535,2021-02-05 00:00:00,157.45593920935133,159.8194189011677,157.16674315254622,158.8421173095703,1377800.0,,KDJStrategy,1535,737826.0,Broker,1535,1209.6193054815594,32444.248965791405,BuySell,1535,,,Trades - Net Profit/Loss,1535,,
1536,,1536,2021-02-08 00:00:00,159.9590383785866,161.44494769862777,158.06426775407547,159.58009338378906,1625100.0,,KDJStrategy,1536,737829.0,Broker,1536,1209.6193054815594,32589.364189428652,BuySell,1536,,,Trades - Net Profit/Loss,1536,,
1537,,1537,2021-02-09 00:00:00,159.37067571980424,161.34522838760293,158.572871897238,159.390625,1852700.0,,KDJStrategy,1537,737830.0,Broker,1537,1209.6193054815594,32552.107226979235,BuySell,1537,,,Trades - Net Profit/Loss,1537,,
